,LotArea,LotFrontage,Alley,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,TotRmsAbvGrd,GarageArea,OpenPorchSF,EnclosedPorch,GarageArea,SalePrice
1183,2160,24.0,0,5,1973,1973,200.0,402.0,765.0,765,600,1365,7,440.0,36,0,440.0,155265.0
1184,1890,21.0,0,6,1972,1972,380.0,282.0,494.0,494,536,1030,6,264.0,0,0,264.0,134322.5
1185,1680,21.0,0,6,1972,1972,504.0,276.0,483.0,483,465,948,5,264.0,0,0,264.0,132176.0
1186,1680,21.0,0,6,1972,1972,504.0,382.0,525.0,525,567,1092,6,264.0,0,0,264.0,140899.5
1187,4043,53.0,0,6,1975,1975,0.0,727.0,1069.0,1069,0,1069,4,440.0,55,0,440.0,140387.0
1188,7514,65.0,0,5,1967,1975,0.0,373.0,943.0,1387,0,1387,6,300.0,0,240,300.0,128496.88
1189,2280,24.0,0,7,1976,1976,0.0,120.0,1055.0,1055,0,1055,4,319.0,29,0,319.0,141499.3
1190,2179,24.0,0,6,1976,1976,0.0,70.0,855.0,855,601,1456,6,460.0,28,0,460.0,160109.72
1191,16387,72.0,0,9,2006,2006,215.0,1369.0,1738.0,1738,851,2589,11,831.0,0,0,831.0,314238.42
1192,16163,110.0,0,8,2004,2004,232.0,0.0,1618.0,1618,0,1618,6,880.0,0,0,880.0,239512.01
1193,12228,108.0,0,7,2006,2006,206.0,0.0,1721.0,1740,0,1740,8,874.0,43,0,874.0,241985.01
1194,14780,120.0,0,9,2005,2005,568.0,1505.0,1868.0,1868,0,1868,7,1085.0,56,0,1085.0,304701.72
1195,13975,120.0,0,9,2005,2006,525.0,0.0,1090.0,1117,1089,2206,10,670.0,95,0,670.0,274243.91
1196,9942,82.0,0,9,2005,2006,385.0,1290.0,1606.0,1625,466,2091,8,521.0,84,0,521.0,279043.16
1197,12867,103.0,0,8,2005,2006,0.0,0.0,1209.0,1209,1044,2253,8,575.0,142,0,575.0,230582.82
1198,10672,82.0,0,8,2006,2006,0.0,0.0,1054.0,1054,1335,2389,10,672.0,64,0,672.0,245369.63
1199,11643,82.0,0,8,2005,2006,142.0,880.0,1524.0,1544,814,2358,10,784.0,34,0,784.0,290797.55
1200,13758,121.0,0,9,2005,2006,430.0,1232.0,1792.0,1792,0,1792,6,925.0,49,0,925.0,282038.91
1201,14828,131.0,0,9,2004,2005,674.0,1383.0,1780.0,1780,0,1780,7,816.0,68,0,816.0,288542.05
1202,13215,0.0,0,8,2004,2004,112.0,994.0,1420.0,1426,488,1914,9,746.0,127,0,746.0,257655.3
1203,5911,48.0,0,9,2005,2005,278.0,472.0,1560.0,1565,0,1565,6,556.0,56,0,556.0,225895.37
1204,7740,61.0,0,9,2006,2006,518.0,1023.0,1686.0,1686,0,1686,6,899.0,100,0,899.0,276095.45
1205,6373,48.0,0,9,2006,2006,572.0,415.0,1666.0,1666,0,1666,6,575.0,75,0,575.0,249148.66
1206,10237,65.0,0,6,2005,2006,0.0,0.0,728.0,728,728,1456,8,390.0,24,0,390.0,183262.37
1207,10237,65.0,0,7,2006,2006,0.0,0.0,738.0,738,754,1492,8,440.0,32,0,440.0,187231.37
1208,11660,102.0,0,6,2006,2006,0.0,0.0,1326.0,1326,0,1326,6,427.0,0,0,427.0,181043.11
1209,11631,96.0,0,8,2004,2005,236.0,0.0,1052.0,1052,1321,2373,9,632.0,46,0,632.0,242281.53
1210,9073,75.0,0,7,2006,2006,0.0,0.0,738.0,738,754,1492,8,440.0,32,0,440.0,186507.87
1211,3087,43.0,0,7,2006,2006,14.0,453.0,1220.0,1364,0,1364,6,437.0,16,0,437.0,190790.44
1212,2938,0.0,0,7,2002,2002,40.0,1038.0,1368.0,1511,0,1511,5,398.0,30,0,398.0,191712.25
1213,3072,0.0,0,7,2004,2004,18.0,1059.0,1365.0,1548,0,1548,7,388.0,20,0,388.0,197512.76
1214,3010,43.0,0,7,2005,2006,14.0,16.0,1142.0,1142,0,1142,6,440.0,0,0,440.0,178555.99
1215,9171,59.0,0,7,2004,2005,0.0,0.0,848.0,848,750,1598,7,433.0,48,0,433.0,187648.37
1216,8658,0.0,0,6,2000,2000,0.0,732.0,982.0,1008,881,1889,9,431.0,0,0,431.0,192602.55
1217,12104,0.0,0,7,2006,2006,0.0,0.0,1035.0,1082,1240,2322,8,617.0,45,0,617.0,208343.78
1218,9660,84.0,0,8,1998,1998,242.0,791.0,1044.0,1079,897,1976,7,885.0,31,0,885.0,257307.91
1219,9545,83.0,0,8,2000,2000,322.0,505.0,1160.0,1205,1029,2234,7,768.0,50,0,768.0,255174.64
1220,9233,0.0,0,9,2000,2000,877.0,1182.0,1540.0,1540,1315,2855,9,774.0,55,0,774.0,316941.09
1221,10019,83.0,0,8,1995,1995,397.0,527.0,1342.0,1358,1368,2726,9,725.0,169,168,725.0,279500.27
1222,17242,114.0,0,9,1993,1994,738.0,292.0,1733.0,1933,1567,3500,11,959.0,86,0,959.0,330590.88
1223,10236,0.0,0,8,1994,1995,501.0,380.0,1290.0,1305,1189,2494,9,803.0,95,0,803.0,275043.21
1224,12585,0.0,0,8,1993,1993,420.0,247.0,1286.0,1565,1234,2799,8,704.0,136,0,704.0,265334.54
1225,12447,75.0,0,8,2005,2006,192.0,0.0,1100.0,1116,848,1964,8,760.0,70,0,760.0,235846.27
1226,15218,49.0,0,8,2006,2006,0.0,1562.0,1670.0,1670,0,1670,6,928.0,240,200,928.0,267919.7
1227,10936,85.0,0,8,2006,2006,60.0,0.0,1504.0,1504,0,1504,7,510.0,0,0,510.0,204241.17
1228,8640,72.0,0,8,2006,2006,0.0,24.0,1278.0,1278,0,1278,5,584.0,60,0,584.0,199031.68
1229,13162,100.0,0,9,2006,2006,0.0,1836.0,2036.0,2036,604,2640,11,792.0,265,0,792.0,321355.22
1230,8125,65.0,0,6,2005,2005,0.0,0.0,858.0,858,858,1716,7,615.0,53,0,615.0,192796.37
1231,7733,74.0,0,6,2005,2005,0.0,24.0,1142.0,1142,0,1142,5,0.0,50,0,0.0,143383.14
1232,11024,91.0,0,7,2005,2006,118.0,0.0,1400.0,1400,0,1400,6,612.0,55,0,612.0,201468.15
1233,13072,63.0,0,6,2005,2006,0.0,0.0,1131.0,1131,0,1131,6,0.0,39,0,0.0,144585.04
1234,7800,65.0,0,7,2005,2005,172.0,0.0,891.0,891,795,1686,8,462.0,101,0,462.0,195737.9
1235,7632,74.0,0,7,2005,2005,96.0,0.0,784.0,831,754,1585,7,449.0,77,0,449.0,191444.27
1236,8304,70.0,0,6,1997,1998,0.0,0.0,941.0,941,896,1837,7,688.0,165,0,688.0,206483.66
1237,9370,70.0,0,6,1992,1993,0.0,758.0,836.0,844,887,1731,7,462.0,85,0,462.0,191399.27
1238,7175,50.0,0,6,1990,1991,0.0,904.0,1398.0,1398,0,1398,5,542.0,46,0,542.0,184922.79
1239,7175,50.0,0,6,1991,1991,0.0,278.0,1217.0,1217,0,1217,5,484.0,64,0,484.0,170715.49
1240,9019,0.0,0,6,1994,1994,0.0,274.0,636.0,636,684,1320,6,472.0,40,0,472.0,171119.37
1241,9100,70.0,0,5,1962,1962,51.0,36.0,988.0,988,0,988,6,624.0,0,0,624.0,133102.51
1242,8927,68.0,0,6,1977,1977,0.0,0.0,0.0,1286,368,1654,10,528.0,0,0,528.0,169657.86
1243,9240,0.0,0,5,1962,2002,0.0,612.0,864.0,1211,0,1211,6,576.0,0,0,576.0,153768.9
1244,9308,0.0,0,5,1965,1965,0.0,554.0,984.0,984,0,984,5,310.0,0,0,310.0,132098.08
1245,8450,65.0,0,5,1968,1968,90.0,162.0,882.0,909,0,909,5,294.0,155,0,294.0,129472.58
1246,8638,0.0,0,5,1963,1963,0.0,181.0,925.0,925,0,925,5,484.0,74,0,484.0,132656.51
1247,13052,0.0,0,5,1965,1965,0.0,712.0,1024.0,1024,0,1024,5,308.0,0,0,308.0,133912.0
1248,8020,0.0,0,5,1964,1964,0.0,644.0,912.0,912,0,912,6,0.0,0,0,0.0,119800.5
1249,8789,0.0,0,5,1967,1967,0.0,659.0,912.0,941,0,941,6,288.0,0,0,288.0,133602.0
1250,14330,100.0,0,7,1974,1974,145.0,1023.0,1748.0,2151,495,2646,9,550.0,100,0,550.0,260732.04
1251,11025,105.0,0,8,1992,1993,692.0,1118.0,1334.0,1520,1306,2826,9,888.0,208,186,888.0,311406.08
1252,3628,34.0,1,7,2004,2004,0.0,0.0,1143.0,1143,0,1143,5,588.0,191,0,588.0,190618.71
1253,2544,24.0,1,7,2005,2005,0.0,0.0,600.0,520,623,1223,4,480.0,166,0,480.0,168283.96
1254,2998,0.0,0,6,2000,2000,513.0,353.0,756.0,768,756,1524,4,440.0,32,0,440.0,169373.0
1255,4447,0.0,0,7,2003,2003,0.0,0.0,530.0,530,550,1080,4,496.0,50,0,496.0,163704.32
1256,8314,114.0,1,7,1997,1998,0.0,0.0,569.0,854,840,1694,6,434.0,382,0,434.0,192248.93
1257,7180,60.0,1,8,2001,2002,0.0,0.0,1568.0,1568,0,1568,6,564.0,266,0,564.0,214812.19
1258,13110,79.0,0,5,1972,1972,144.0,962.0,1153.0,1193,0,1193,6,501.0,153,0,501.0,157020.5
1259,10140,78.0,0,7,1967,1967,264.0,553.0,1334.0,1334,0,1334,7,477.0,20,35,477.0,163681.5
1260,9600,80.0,0,5,1968,1968,0.0,758.0,1051.0,1051,0,1051,6,504.0,0,0,504.0,136300.58
1261,8640,72.0,0,5,1968,1968,300.0,361.0,900.0,884,886,1770,7,530.0,60,0,530.0,173265.0
1262,9360,78.0,0,6,1968,2004,203.0,760.0,976.0,976,0,976,4,504.0,0,0,504.0,149882.0
1263,8400,70.0,0,5,1968,1968,0.0,744.0,833.0,898,0,898,6,326.0,0,0,326.0,130375.08
1264,9759,0.0,0,5,1966,1966,0.0,799.0,1051.0,1051,0,1051,6,264.0,88,0,264.0,137801.0
1265,9600,80.0,0,5,1967,1967,140.0,602.0,1141.0,1141,0,1141,6,568.0,78,0,568.0,143112.5
1266,8800,80.0,0,6,1965,2000,0.0,901.0,1187.0,1565,0,1565,7,299.0,25,211,299.0,161310.98
1267,10368,0.0,0,6,1964,1964,112.0,260.0,1008.0,1488,0,1488,7,430.0,60,0,430.0,155955.9
1268,9350,85.0,0,5,1964,1964,0.0,360.0,720.0,720,720,1440,7,480.0,32,240,480.0,136067.38
1269,10800,80.0,0,5,1960,1960,88.0,632.0,1248.0,1248,0,1248,6,286.0,0,0,286.0,134547.58
1270,8550,60.0,0,6,1934,1950,0.0,574.0,816.0,816,0,816,4,240.0,0,40,240.0,117832.81
1271,9724,68.0,0,5,1947,1950,0.0,0.0,938.0,1043,0,1043,5,273.0,48,0,273.0,118752.81
1272,9600,80.0,0,5,1961,1990,0.0,915.0,1251.0,1433,0,1433,7,441.0,0,205,441.0,148376.38
1273,10858,89.0,0,5,1952,1952,150.0,40.0,1444.0,1624,0,1624,6,240.0,40,324,240.0,129402.88
1274,9600,80.0,0,5,1951,1951,144.0,996.0,1056.0,1216,0,1216,7,280.0,0,0,280.0,135642.08
1275,9462,79.0,0,5,1949,1973,0.0,0.0,704.0,1024,704,1728,7,234.0,60,0,234.0,147678.27
1276,9888,82.0,0,5,1954,1975,0.0,486.0,936.0,936,0,936,5,240.0,0,160,240.0,119528.46
1277,8917,0.0,0,5,1967,1967,0.0,0.0,1584.0,1584,0,1584,8,506.0,0,0,506.0,164604.73
1278,12700,0.0,0,6,1964,1964,0.0,939.0,1246.0,1246,0,1246,6,441.0,69,0,441.0,155132.0
1279,9723,109.0,0,6,1963,1963,332.0,0.0,1008.0,1008,0,1008,5,430.0,0,0,430.0,135306.01
1280,8400,70.0,0,5,1957,1957,0.0,623.0,1179.0,1364,0,1364,6,331.0,60,0,331.0,134646.58
1281,9610,0.0,0,6,1958,1958,632.0,203.0,1121.0,1336,0,1336,7,488.0,0,0,488.0,154442.71
1282,10000,125.0,0,5,1956,1956,272.0,678.0,1058.0,1370,0,1370,6,300.0,0,0,300.0,138660.08
1283,10152,72.0,0,6,1956,1994,0.0,914.0,1124.0,1124,0,1124,6,353.0,211,180,353.0,161252.44
1284,8092,70.0,0,6,1954,2000,176.0,824.0,1050.0,1050,0,1050,6,286.0,0,0,286.0,140921.5
1285,12778,66.0,0,5,1952,2003,0.0,658.0,1008.0,1008,0,1008,4,280.0,154,0,280.0,138021.75
1286,10170,75.0,0,6,1951,1951,522.0,0.0,216.0,1575,0,1575,5,400.0,0,0,400.0,137673.51
1287,7700,55.0,0,5,1956,1956,0.0,271.0,301.0,1145,0,1145,6,684.0,0,0,684.0,128718.09
1288,11050,65.0,0,5,1956,1956,0.0,488.0,1005.0,1005,0,1005,6,319.0,0,0,319.0,126710.58
1289,13600,80.0,0,5,1955,1955,0.0,144.0,1056.0,1056,0,1056,6,300.0,0,0,300.0,126627.51
1290,15428,85.0,0,5,1951,1991,0.0,741.0,884.0,884,0,884,4,270.0,0,0,270.0,132197.83
1291,21299,118.0,0,7,1941,1963,0.0,0.0,929.0,2039,0,2039,7,791.0,0,90,791.0,183803.81
1292,13300,70.0,0,5,1956,2001,0.0,494.0,1015.0,1384,0,1384,6,896.0,0,0,896.0,166748.35
1293,22136,94.0,0,5,1925,1975,0.0,1018.0,2171.0,1392,1248,2640,10,1008.0,48,148,1008.0,270708.87
1294,7500,50.0,0,6,1947,1950,0.0,0.0,784.0,900,412,1312,6,649.0,28,0,649.0,132830.93
1295,10410,60.0,2,3,1930,2001,0.0,0.0,713.0,713,0,713,5,371.0,75,161,371.0,121906.87
1296,10914,60.0,2,3,1929,1950,0.0,0.0,715.0,715,0,715,4,660.0,0,75,660.0,116419.52
1297,7008,60.0,0,4,1900,1998,0.0,0.0,448.0,448,272,720,5,280.0,0,70,280.0,110623.74
1298,7200,60.0,2,6,1915,1950,0.0,338.0,663.0,774,821,1595,7,528.0,0,231,528.0,134459.26
1299,10818,60.0,2,4,1910,1950,0.0,0.0,1077.0,981,779,1760,7,648.0,0,96,648.0,134682.14
1300,10184,83.0,0,6,1963,1963,379.0,580.0,1083.0,1146,0,1146,6,294.0,75,0,294.0,141175.0
1301,9510,77.0,0,6,1962,1985,161.0,701.0,1135.0,1207,0,1207,6,264.0,240,0,264.0,163835.26
1302,10800,80.0,0,6,1961,1992,104.0,913.0,1313.0,1773,0,1773,6,418.0,98,0,418.0,186325.84
1303,11650,86.0,0,7,1959,1959,58.0,0.0,0.0,1472,0,1472,5,484.0,68,0,484.0,134681.01
1304,18275,0.0,0,7,1962,1998,0.0,636.0,1438.0,1900,548,2448,9,441.0,102,0,441.0,219526.13
1305,12144,60.0,0,4,1950,1950,0.0,455.0,910.0,910,611,1521,6,597.0,0,168,597.0,126801.14
1306,8544,60.0,0,3,1950,1950,0.0,0.0,0.0,1040,0,1040,6,400.0,0,0,400.0,110912.7
1307,8512,75.0,0,5,1960,1960,0.0,0.0,1556.0,1556,0,1556,8,0.0,0,0,0.0,134054.37
1308,7000,70.0,0,5,1961,1961,0.0,781.0,1150.0,1150,0,1150,6,288.0,0,0,288.0,132071.58
1309,7400,74.0,0,7,1962,1962,0.0,809.0,1045.0,1045,0,1045,6,528.0,0,0,528.0,140288.0
1310,7000,70.0,0,5,1962,1962,0.0,468.0,864.0,864,0,864,5,336.0,0,0,336.0,123882.51
1311,7000,70.0,0,5,1962,1962,0.0,953.0,1025.0,1025,0,1025,6,0.0,80,0,0.0,123915.58
1312,9856,62.0,2,5,1900,2005,0.0,0.0,716.0,1007,1007,2014,8,624.0,72,167,624.0,148942.45
1313,9600,60.0,2,5,1948,1950,264.0,276.0,1212.0,1226,442,1668,6,240.0,0,140,240.0,131813.69
1314,5520,60.0,0,4,1920,1980,0.0,284.0,1147.0,1147,510,1657,9,162.0,0,0,162.0,141742.87
1315,9600,60.0,2,6,1900,2004,0.0,381.0,780.0,940,476,1416,7,400.0,24,0,400.0,146322.16
1316,6451,58.0,2,7,1900,1970,0.0,208.0,712.0,848,580,1428,7,576.0,0,84,576.0,141704.16
1317,3960,66.0,2,7,1930,1950,0.0,0.0,502.0,502,502,1004,5,200.0,0,68,200.0,119012.46
1318,7745,56.0,2,4,1900,1950,0.0,0.0,938.0,1084,867,1951,9,576.0,6,28,576.0,140851.51
1319,7741,56.0,2,6,1924,1950,0.0,143.0,1032.0,1032,0,1032,5,280.0,0,112,280.0,119930.19
1320,5633,50.0,1,5,1925,1950,0.0,0.0,844.0,844,0,844,5,216.0,81,123,216.0,109093.13
1321,7200,60.0,2,4,1950,1950,0.0,0.0,576.0,864,0,864,5,528.0,0,0,528.0,119562.78
1322,7614,42.0,2,3,1905,1950,0.0,0.0,738.0,714,662,1376,7,216.0,0,104,216.0,118756.01
1323,6000,50.0,0,5,1955,1955,0.0,576.0,960.0,960,0,960,5,576.0,0,0,576.0,129626.51
1324,6000,50.0,0,5,1924,1950,145.0,0.0,816.0,816,750,1566,7,450.0,0,296,450.0,131266.88
1325,7830,52.0,0,3,1921,1950,0.0,416.0,492.0,492,0,492,3,200.0,0,78,200.0,100288.92
1326,9576,56.0,0,6,1945,1950,0.0,310.0,770.0,885,297,1182,5,378.0,0,0,378.0,123923.51
1327,5747,48.0,0,3,1920,1950,0.0,0.0,798.0,840,0,840,5,250.0,0,0,250.0,105094.42
1328,6300,70.0,0,7,1910,2005,0.0,0.0,1226.0,1226,878,2104,9,432.0,341,88,432.0,205244.69
1329,5976,33.0,0,5,1920,1950,0.0,0.0,624.0,624,624,1248,8,0.0,130,256,0.0,114879.0
1330,9750,65.0,2,5,1958,1958,0.0,0.0,960.0,960,0,960,5,624.0,0,0,624.0,131906.63
1331,4761,63.0,0,3,1918,1950,0.0,0.0,1020.0,1020,0,1020,5,0.0,0,105,0.0,104527.24
1332,11737,69.0,0,6,1924,1996,0.0,0.0,848.0,1017,810,1827,9,240.0,36,42,240.0,162199.52
1333,6120,51.0,0,3,1930,1950,0.0,347.0,728.0,728,434,1162,6,258.0,24,0,258.0,113990.69
1334,6120,51.0,0,5,1930,1984,0.0,0.0,741.0,741,583,1324,7,180.0,0,55,180.0,130111.25
1335,11672,50.0,1,5,1925,1950,0.0,0.0,816.0,816,0,816,4,210.0,0,112,210.0,109101.06
1336,33120,90.0,0,6,1962,1962,0.0,0.0,1595.0,1611,875,2486,8,576.0,0,0,576.0,214886.7
1337,10320,60.0,2,4,1924,1950,0.0,0.0,596.0,834,596,1430,7,370.0,0,0,370.0,127345.09
1338,7518,60.0,0,5,1910,2004,0.0,0.0,396.0,665,665,1330,7,390.0,72,45,390.0,140714.76
1339,9000,50.0,0,5,1919,1950,0.0,0.0,610.0,819,0,819,4,0.0,0,0,0.0,104715.99
1340,7200,60.0,0,6,1930,1950,0.0,343.0,984.0,984,0,984,6,308.0,0,164,308.0,116726.46
1341,12375,82.0,0,5,1951,1951,41.0,329.0,806.0,1081,341,1422,7,288.0,0,0,288.0,129942.45
1342,11136,120.0,0,6,1964,1964,0.0,0.0,1921.0,1921,0,1921,8,576.0,180,0,576.0,204765.86
1343,21370,100.0,0,5,1950,1950,0.0,0.0,0.0,1640,0,1640,7,394.0,0,225,394.0,126710.46
1344,8250,55.0,0,5,1935,1950,0.0,0.0,0.0,1032,0,1032,6,260.0,0,121,260.0,107867.56
1345,5220,50.0,0,5,1936,1950,0.0,0.0,830.0,879,0,879,4,180.0,108,0,180.0,110552.81
1346,5500,50.0,0,7,2004,2004,0.0,510.0,1073.0,1073,0,1073,4,246.0,120,0,246.0,167756.75
1347,11327,0.0,0,5,1967,1967,305.0,779.0,1064.0,1064,0,1064,6,528.0,48,0,528.0,149016.0
1348,10366,80.0,0,6,1964,1964,0.0,456.0,912.0,934,0,934,4,336.0,0,0,336.0,127662.51
1349,9000,75.0,0,5,1966,1966,0.0,773.0,1059.0,1059,0,1059,6,286.0,88,0,286.0,133359.08
1350,9535,0.0,0,5,1967,1967,450.0,194.0,1176.0,1458,0,1458,7,512.0,0,0,512.0,157480.76
1351,7176,0.0,0,6,1978,1978,200.0,794.0,960.0,1040,0,1040,6,616.0,0,0,616.0,154142.0
1352,9662,0.0,0,5,1977,1977,0.0,0.0,1967.0,1967,0,1967,10,580.0,0,0,580.0,191469.86
1353,8235,75.0,0,5,1977,1977,99.0,483.0,1949.0,1949,0,1949,10,586.0,0,0,586.0,201609.12
1354,17529,0.0,0,5,1924,1950,65.0,0.0,872.0,872,0,872,5,322.0,0,116,322.0,114051.56
1355,20355,0.0,0,7,1967,1967,123.0,810.0,1865.0,1830,0,1830,6,521.0,115,168,521.0,207374.32
1356,13050,87.0,0,5,1963,1963,0.0,104.0,1000.0,1000,0,1000,4,575.0,0,148,575.0,122791.39
1357,10820,72.0,0,5,1971,1972,153.0,535.0,782.0,810,0,810,4,576.0,0,0,576.0,132015.51
1358,1700,0.0,0,7,1980,1981,0.0,397.0,430.0,880,680,1700,7,450.0,36,0,450.0,176177.9
1359,9375,75.0,0,4,1954,1954,0.0,799.0,967.0,1350,0,1350,6,504.0,0,0,504.0,133456.58
1360,6488,62.0,0,5,1942,1950,0.0,230.0,799.0,799,351,1150,6,215.0,0,0,215.0,120114.58
1361,19950,114.0,0,6,1928,1950,0.0,0.0,672.0,1337,672,2009,8,795.0,42,0,795.0,169725.87
1362,19800,60.0,0,6,1935,1990,0.0,425.0,1836.0,1836,1836,3672,7,836.0,80,32,836.0,272501.63
1363,11679,78.0,0,5,1962,1962,96.0,612.0,1776.0,1560,0,1560,6,528.0,253,144,528.0,179131.22
1364,12048,80.0,0,5,1952,2002,232.0,0.0,0.0,1488,0,1488,7,569.0,189,36,569.0,168045.54
1365,10519,70.0,0,5,1955,1999,164.0,0.0,1057.0,1057,0,1057,6,288.0,0,0,288.0,135965.73
1366,9525,75.0,0,6,1953,1953,0.0,468.0,1000.0,1068,541,1609,7,305.0,0,0,305.0,136307.37
1367,12128,88.0,0,6,1989,1989,232.0,549.0,868.0,1313,1246,2559,9,506.0,245,0,506.0,234280.35
1368,9069,73.0,0,6,1993,1993,0.0,261.0,1344.0,1440,0,1440,8,920.0,0,0,920.0,200132.36
1369,11003,133.0,0,7,2005,2006,0.0,0.0,1308.0,1308,568,1876,7,848.0,40,0,848.0,223747.16
1370,7488,64.0,0,7,2005,2005,0.0,393.0,1208.0,1208,0,1208,6,632.0,58,0,632.0,192469.04
1371,13377,90.0,0,6,2006,2006,0.0,1576.0,1836.0,1846,0,1846,7,495.0,32,0,495.0,235856.17
1372,11645,78.0,0,8,2005,2006,198.0,1122.0,1570.0,1590,0,1590,6,754.0,80,0,754.0,250989.52
1373,10984,91.0,0,7,2005,2006,0.0,0.0,945.0,945,864,1809,8,638.0,54,0,638.0,206166.14
1374,9316,78.0,0,7,2005,2005,140.0,56.0,1614.0,1614,0,1614,7,576.0,45,0,576.0,210339.54
1375,9316,78.0,0,7,2005,2005,532.0,0.0,784.0,784,812,1596,6,610.0,45,0,610.0,199185.25
1376,12000,80.0,0,6,1968,1968,0.0,853.0,1388.0,1388,0,1388,6,522.0,58,0,522.0,160308.5
1377,13015,95.0,0,5,1996,1996,0.0,0.0,1100.0,1100,0,1100,5,462.0,0,0,462.0,148021.53
1378,12438,65.0,0,6,1995,1995,68.0,0.0,781.0,795,704,1499,6,473.0,91,0,473.0,184351.37
1379,8685,0.0,0,7,1998,1998,0.0,846.0,1425.0,1425,0,1425,5,591.0,130,0,591.0,201750.57
1380,9272,68.0,0,7,1999,1999,0.0,500.0,842.0,856,893,1749,7,515.0,85,0,515.0,198202.87
1381,13426,72.0,0,7,1999,2000,0.0,894.0,951.0,951,828,1779,7,586.0,107,0,586.0,208478.51
1382,8340,50.0,0,6,1977,1977,62.0,509.0,675.0,686,702,1388,6,317.0,36,0,317.0,152252.37
1383,10385,42.0,0,6,1978,1978,123.0,595.0,995.0,1282,0,1282,6,672.0,0,0,672.0,158967.79
1384,7200,60.0,0,5,1972,1972,0.0,437.0,864.0,864,0,864,5,297.0,0,0,297.0,125303.08
1385,9930,0.0,0,7,2002,2002,199.0,456.0,826.0,878,884,1762,6,591.0,54,0,591.0,192690.65
1386,9468,45.0,0,6,1999,1999,148.0,639.0,840.0,840,915,1755,7,530.0,73,0,530.0,194436.02
1387,11088,0.0,0,8,2002,2002,0.0,872.0,1348.0,1358,0,1358,5,418.0,166,0,418.0,202009.44
1388,8726,70.0,0,7,2002,2002,0.0,0.0,872.0,872,1037,1909,8,529.0,108,0,529.0,200350.4
1389,10566,67.0,0,8,1999,1999,261.0,920.0,1090.0,1090,1124,2214,8,646.0,80,0,646.0,250557.54
1390,21533,0.0,0,7,1996,1997,0.0,0.0,1065.0,1065,984,2049,9,467.0,48,0,467.0,202115.33
1391,11250,90.0,0,7,1998,1998,227.0,796.0,1054.0,1070,869,1939,8,555.0,84,0,555.0,221704.73
1392,11250,90.0,0,7,1995,1996,0.0,685.0,930.0,950,1045,1995,8,610.0,170,0,610.0,223899.67
1393,4435,37.0,0,6,2003,2003,170.0,717.0,848.0,848,0,848,4,420.0,0,0,420.0,151505.85
1394,8810,70.0,0,7,2003,2003,0.0,1000.0,1390.0,1390,0,1390,7,545.0,68,0,545.0,209105.75
1395,8581,74.0,0,7,2006,2006,0.0,0.0,851.0,851,886,1737,7,578.0,105,0,578.0,199194.77
1396,8400,70.0,0,7,2005,2005,0.0,0.0,784.0,784,827,1611,6,572.0,36,0,572.0,189189.16
1397,8772,65.0,0,7,2005,2006,0.0,996.0,1336.0,1336,0,1336,6,502.0,43,0,502.0,199936.1
1398,8777,67.0,0,4,1910,2000,0.0,173.0,676.0,760,676,1436,6,528.0,0,0,528.0,136888.5
1399,7840,38.0,0,6,1975,1975,355.0,976.0,976.0,1012,0,1012,4,0.0,0,0,0.0,126742.5
1400,16133,73.0,0,5,1969,1969,0.0,847.0,1176.0,1176,0,1176,5,360.0,92,0,360.0,137184.58
1401,7162,62.0,0,7,2003,2004,190.0,0.0,796.0,806,918,1724,8,616.0,57,0,616.0,199851.6
1402,8050,75.0,0,6,2002,2002,0.0,475.0,914.0,914,0,914,4,0.0,0,0,0.0,131132.34
1403,11060,90.0,0,7,2003,2005,0.0,0.0,1150.0,1164,1150,2314,9,502.0,274,0,502.0,230336.82
1404,3675,35.0,0,6,2005,2006,82.0,547.0,547.0,1072,0,1072,5,525.0,44,0,525.0,163136.48
1405,2522,24.0,0,7,2004,2004,50.0,0.0,970.0,970,739,1709,7,380.0,40,0,380.0,189216.77
1406,6956,56.0,0,4,1948,1950,0.0,0.0,624.0,624,312,936,5,265.0,0,0,265.0,109286.62
1407,7822,72.0,0,6,1915,1950,0.0,0.0,832.0,846,492,1338,7,528.0,0,208,528.0,128248.88
1408,8707,62.0,0,4,1924,1950,0.0,0.0,1093.0,1093,576,1669,9,288.0,0,56,288.0,132655.87
1409,16012,60.0,0,4,1954,1968,60.0,691.0,954.0,1482,0,1482,6,609.0,30,0,609.0,145311.5
1410,8248,45.0,2,4,1922,1950,0.0,0.0,864.0,964,0,1414,8,0.0,0,112,0.0,115892.01
1411,8088,60.0,2,2,1922,1955,0.0,0.0,498.0,498,0,498,3,216.0,0,100,216.0,99796.56
1412,11388,76.0,0,4,1910,1993,0.0,0.0,616.0,1055,218,1273,5,275.0,0,0,275.0,120422.06
1413,10890,60.0,0,5,1938,1950,0.0,930.0,1058.0,1058,493,1551,6,240.0,0,0,240.0,131293.58
1414,6430,58.0,0,6,1945,1950,0.0,780.0,780.0,816,524,1340,6,440.0,0,0,440.0,129904.08
1415,7000,43.0,0,7,1926,1997,0.0,424.0,624.0,743,736,1479,6,312.0,0,56,312.0,150907.15
1416,4899,69.0,0,6,1920,1950,0.0,305.0,755.0,755,755,1510,6,216.0,0,164,216.0,123644.25
